"","quantile","quantile_range_min","quantile_range_max","indicator","program","data_level","funding_average_per_1k"
"9251","0%",0,0.0000684267848294864,"freq_fatal_accidents","safe_streets","county",3305.62721010041
"9252","20%",0.0000684267848294864,0.000121936349225704,"freq_fatal_accidents","safe_streets","county",3584.09145061659
"9253","40%",0.000121936349225704,0.000178689614811237,"freq_fatal_accidents","safe_streets","county",2345.20712947172
"9254","60%",0.000178689614811237,0.000283336032647708,"freq_fatal_accidents","safe_streets","county",2609.15215602472
"9255","80%",0.000283336032647708,NA,"freq_fatal_accidents","safe_streets","county",5671.87116868398
"9256","0%",0,0,"pub_transit_stops","safe_streets","county",3294.46190012299
"9257","80%",0,NA,"pub_transit_stops","safe_streets","county",4367.05137710329
"9258","0%",0,0.917756490000643,"access_to_car","safe_streets","county",3042.33488506356
"9259","20%",0.917756490000643,0.937033156616474,"access_to_car","safe_streets","county",2824.38662193509
"9260","40%",0.937033156616474,0.95048150462982,"access_to_car","safe_streets","county",3283.29016728744
"9261","60%",0.95048150462982,0.963032525242802,"access_to_car","safe_streets","county",2612.28805971492
"9262","80%",0.963032525242802,NA,"access_to_car","safe_streets","county",5755.85154901109
"9263","0%",0,0.00151950237588354,"capacity_transport","safe_streets","county",1913.08948325818
"9264","20%",0.00151950237588354,0.00208243218638196,"capacity_transport","safe_streets","county",2487.73629235309
"9265","40%",0.00208243218638196,0.00283736821511839,"capacity_transport","safe_streets","county",2704.55437251818
"9266","60%",0.00283736821511839,0.00433021203740841,"capacity_transport","safe_streets","county",3123.95751277655
"9267","80%",0.00433021203740841,NA,"capacity_transport","safe_streets","county",7721.36649335594
"9268","0%",0,0.0696730704366123,"percent_poc","smart_grid","county",1447.17265694494
"9269","20%",0.0696730704366123,0.130387304175809,"percent_poc","smart_grid","county",2970.22656762805
"9270","40%",0.130387304175809,0.243703397540775,"percent_poc","smart_grid","county",2263.99579640908
"9271","60%",0.243703397540775,0.430763417540039,"percent_poc","smart_grid","county",3767.14086984508
"9272","80%",0.430763417540039,NA,"percent_poc","smart_grid","county",3240.02923949043
"9273","0%",0,0.0958970199213964,"poverty_rate","smart_grid","county",3815.36988507052
"9274","20%",0.0958970199213964,0.123979461307532,"poverty_rate","smart_grid","county",7043.23744579678
"9275","40%",0.123979461307532,0.153757678193382,"poverty_rate","smart_grid","county",1961.56651256585
"9276","60%",0.153757678193382,0.196456484710325,"poverty_rate","smart_grid","county",869.745063299598
"9277","80%",0.196456484710325,NA,"poverty_rate","smart_grid","county",0
"9278","0%",0,12.282838226055,"pop_density","smart_grid","county",6593.18503436373
"9279","20%",12.282838226055,32.6829269568335,"pop_density","smart_grid","county",1403.34340741573
"9280","40%",32.6829269568335,66.708567044792,"pop_density","smart_grid","county",1579.21332901918
"9281","60%",66.708567044792,189.795253166894,"pop_density","smart_grid","county",2203.47817460642
"9282","80%",189.795253166894,NA,"pop_density","smart_grid","county",1903.4299472027
"9283","0%",0,42894,"med_hh_income","smart_grid","county",305.144117572537
"9284","20%",42894,50031,"med_hh_income","smart_grid","county",405.179908549157
"9285","40%",50031,55523,"med_hh_income","smart_grid","county",2360.30869322594
"9286","60%",55523,63877,"med_hh_income","smart_grid","county",4004.82974897652
"9287","80%",63877,NA,"med_hh_income","smart_grid","county",6619.90709953825
"9288","0%",0,0.59,"ghg_per_acre","smart_grid","county",5262.7773509638
"9289","20%",0.59,1.69,"ghg_per_acre","smart_grid","county",2464.27471522615
"9290","40%",1.69,3.77,"ghg_per_acre","smart_grid","county",1126.99476378813
"9291","60%",3.77,8.05,"ghg_per_acre","smart_grid","county",3209.37691061978
"9292","80%",8.05,NA,"ghg_per_acre","smart_grid","county",1941.98198034591
"9293","0%",0,56.0000328,"ozone","smart_grid","county",3392.18271770883
"9294","20%",56.0000328,57.8106725,"ozone","smart_grid","county",1944.4602343403
"9295","40%",57.8106725,59.4980308,"ozone","smart_grid","county",465.720546306264
"9296","60%",59.4980308,61.3345537857143,"ozone","smart_grid","county",4392.34402482946
"9297","80%",61.3345537857143,NA,"ozone","smart_grid","county",3986.30351599081
"9298","0%",0,5.85848249863014,"pm25","smart_grid","county",7554.90547740458
"9299","20%",5.85848249863014,7.1573496499239,"pm25","smart_grid","county",2764.0416049392
"9300","40%",7.1573496499239,7.98146549764665,"pm25","smart_grid","county",1784.64921317009
"9301","60%",7.98146549764665,8.69338701232877,"pm25","smart_grid","county",1123.60555933511
"9302","80%",8.69338701232877,NA,"pm25","smart_grid","county",955.929648421319
"9303","0%",0,0.0561028389642039,"diesel_pm","smart_grid","county",7235.68738522811
"9304","20%",0.0561028389642039,0.0872664653379332,"diesel_pm","smart_grid","county",1541.2619099836
"9305","40%",0.0872664653379332,0.117132410420299,"diesel_pm","smart_grid","county",1884.91062358512
"9306","60%",0.117132410420299,0.164468633310242,"diesel_pm","smart_grid","county",1573.70541367171
"9307","80%",0.164468633310242,NA,"diesel_pm","smart_grid","county",1460.27806166338
"9308","0%",0,0.0243095840556036,"energy_cost_hh","smart_grid","county",5120.94026925375
"9309","20%",0.0243095840556036,0.0291056329175953,"energy_cost_hh","smart_grid","county",4376.61765017098
"9310","40%",0.0291056329175953,0.033462232278695,"energy_cost_hh","smart_grid","county",911.612016660098
"9311","60%",0.033462232278695,0.0390895290508225,"energy_cost_hh","smart_grid","county",2890.83365002741
"9312","80%",0.0390895290508225,NA,"energy_cost_hh","smart_grid","county",387.286660613054
"9313","0%",0,0.0696730704366123,"percent_poc","tribal_broadband","county",523.786196649025
"9314","20%",0.0696730704366123,0.130387304175809,"percent_poc","tribal_broadband","county",2885.71102891563
"9315","40%",0.130387304175809,0.243703397540775,"percent_poc","tribal_broadband","county",19593.4819829213
"9316","60%",0.243703397540775,0.430763417540039,"percent_poc","tribal_broadband","county",25625.8766387738
"9317","80%",0.430763417540039,NA,"percent_poc","tribal_broadband","county",76897.9575608071
"9318","0%",0,0.0958970199213964,"poverty_rate","tribal_broadband","county",6778.45865912162
"9319","20%",0.0958970199213964,0.123979461307532,"poverty_rate","tribal_broadband","county",16095.2219472093
"9320","40%",0.123979461307532,0.153757678193382,"poverty_rate","tribal_broadband","county",7656.87816670442
"9321","60%",0.153757678193382,0.196456484710325,"poverty_rate","tribal_broadband","county",41560.4177923746
"9322","80%",0.196456484710325,NA,"poverty_rate","tribal_broadband","county",53462.5150570068
"9323","0%",0,12.282838226055,"pop_density","tribal_broadband","county",104541.406715802
"9324","20%",12.282838226055,32.6829269568335,"pop_density","tribal_broadband","county",13490.8803382089
"9325","40%",32.6829269568335,66.708567044792,"pop_density","tribal_broadband","county",6430.95970992476
"9326","60%",66.708567044792,189.795253166894,"pop_density","tribal_broadband","county",942.153163083942
"9327","80%",189.795253166894,NA,"pop_density","tribal_broadband","county",79.1792540096045
"9328","0%",0,42894,"med_hh_income","tribal_broadband","county",24237.229961332
"9329","20%",42894,50031,"med_hh_income","tribal_broadband","county",22475.3284616125
"9330","40%",50031,55523,"med_hh_income","tribal_broadband","county",24395.8525545608
"9331","60%",55523,63877,"med_hh_income","tribal_broadband","county",42464.1979566703
"9332","80%",63877,NA,"med_hh_income","tribal_broadband","county",12036.789122643
"9333","0%",0,99.138624769225,"broadband_speed","tribal_broadband","county",81958.4599131998
"9334","20%",99.138624769225,140.281543463054,"broadband_speed","tribal_broadband","county",14944.4527038052
"9335","40%",140.281543463054,182.403882612703,"broadband_speed","tribal_broadband","county",18424.8791358375
"9336","60%",182.403882612703,246.508825938799,"broadband_speed","tribal_broadband","county",2940.69413153657
"9337","80%",246.508825938799,NA,"broadband_speed","tribal_broadband","county",7240.04063426234
"9338","0%",0,0.724395522777781,"hh_int_access","tribal_broadband","county",50528.1206918222
"9339","20%",0.724395522777781,0.780277743520979,"hh_int_access","tribal_broadband","county",39077.189340888
"9340","40%",0.780277743520979,0.816724780003169,"hh_int_access","tribal_broadband","county",25862.532430606
"9341","60%",0.816724780003169,0.856409156253865,"hh_int_access","tribal_broadband","county",4754.51773763886
"9342","80%",0.856409156253865,NA,"hh_int_access","tribal_broadband","county",5337.92478828779
"9343","0%",0,0.0696730704366123,"percent_poc","ttp","county",857.064342870485
"9344","20%",0.0696730704366123,0.130387304175809,"percent_poc","ttp","county",5141.32102444162
"9345","40%",0.130387304175809,0.243703397540775,"percent_poc","ttp","county",11564.9370481375
"9346","60%",0.243703397540775,0.430763417540039,"percent_poc","ttp","county",18520.6835346096
"9347","80%",0.430763417540039,NA,"percent_poc","ttp","county",51285.0546825651
"9348","0%",0,0.0958970199213964,"poverty_rate","ttp","county",12155.588250769
"9349","20%",0.0958970199213964,0.123979461307532,"poverty_rate","ttp","county",6784.86528918903
"9350","40%",0.123979461307532,0.153757678193382,"poverty_rate","ttp","county",9537.37080804054
"9351","60%",0.153757678193382,0.196456484710325,"poverty_rate","ttp","county",20560.2803818733
"9352","80%",0.196456484710325,NA,"poverty_rate","ttp","county",38333.5226854995
"9353","0%",0,12.282838226055,"pop_density","ttp","county",69765.7009232826
"9354","20%",12.282838226055,32.6829269568335,"pop_density","ttp","county",10965.2361996121
"9355","40%",32.6829269568335,66.708567044792,"pop_density","ttp","county",4850.41775111722
"9356","60%",66.708567044792,189.795253166894,"pop_density","ttp","county",1575.33648521907
"9357","80%",189.795253166894,NA,"pop_density","ttp","county",184.716635918421
"9358","0%",0,42894,"med_hh_income","ttp","county",24768.2242318954
"9359","20%",42894,50031,"med_hh_income","ttp","county",23293.15294942
"9360","40%",50031,55523,"med_hh_income","ttp","county",16324.4308560608
"9361","60%",55523,63877,"med_hh_income","ttp","county",12917.7235351978
"9362","80%",63877,NA,"med_hh_income","ttp","county",10108.0351078662
"9363","0%",0,19870.4,"annual_vehicle_mi_per_hh","ttp","county",2394.57224594259
"9364","20%",19870.4,21283.8,"annual_vehicle_mi_per_hh","ttp","county",4734.56796484848
"9365","40%",21283.8,22234.2,"annual_vehicle_mi_per_hh","ttp","county",12816.5203928729
"9366","60%",22234.2,23392.2,"annual_vehicle_mi_per_hh","ttp","county",21839.670951771
"9367","80%",23392.2,NA,"annual_vehicle_mi_per_hh","ttp","county",47792.3972289086
"9368","0%",0,0.0000684267848294864,"freq_fatal_accidents","ttp","county",28367.0875747815
"9369","20%",0.0000684267848294864,0.000121936349225704,"freq_fatal_accidents","ttp","county",8591.88231327661
"9370","40%",0.000121936349225704,0.000178689614811237,"freq_fatal_accidents","ttp","county",7838.98267015367
"9371","60%",0.000178689614811237,0.000283336032647708,"freq_fatal_accidents","ttp","county",18254.5874578329
"9372","80%",0.000283336032647708,NA,"freq_fatal_accidents","ttp","county",24314.5138122244
"9373","0%",0,0.00011550841856357,"pub_transit_commute","ttp","county",18451.2175626894
"9374","20%",0.00011550841856357,0.00187169765182298,"pub_transit_commute","ttp","county",14742.271726139
"9375","40%",0.00187169765182298,0.00410293157350315,"pub_transit_commute","ttp","county",18533.9068386488
"9376","60%",0.00410293157350315,0.0092628538317927,"pub_transit_commute","ttp","county",18430.3347850987
"9377","80%",0.0092628538317927,NA,"pub_transit_commute","ttp","county",17236.8794436804
"9378","0%",0,0.016141623028331,"green_commute","ttp","county",2791.75723768614
"9379","20%",0.016141623028331,0.0251409902621746,"green_commute","ttp","county",5405.89686549625
"9380","40%",0.0251409902621746,0.0369373252303038,"green_commute","ttp","county",7964.87792391077
"9381","60%",0.0369373252303038,0.0567815219213727,"green_commute","ttp","county",14681.5207717467
"9382","80%",0.0567815219213727,NA,"green_commute","ttp","county",56513.8843515425
"9383","0%",0,0,"pub_transit_stops","ttp","county",21137.5991041713
"9384","80%",0,NA,"pub_transit_stops","ttp","county",2427.23855305298
"9385","0%",0,7.35114285714286,"avg_hh_person_trips","ttp","county",9888.8671462403
"9386","20%",7.35114285714286,7.63166666666667,"avg_hh_person_trips","ttp","county",10690.3454135046
"9387","40%",7.63166666666667,7.85957142857143,"avg_hh_person_trips","ttp","county",10885.8054691793
"9388","60%",7.85957142857143,8.2308,"avg_hh_person_trips","ttp","county",23933.2808259208
"9389","80%",8.2308,NA,"avg_hh_person_trips","ttp","county",33417.4496725452
"9390","0%",0,0.00000219470593158821,"highway_miles","ttp","county",31475.4365895334
"9391","20%",0.00000219470593158821,0.00000461523664477129,"highway_miles","ttp","county",7565.31654358844
"9392","40%",0.00000461523664477129,0.00000825382415428998,"highway_miles","ttp","county",14922.7093951481
"9393","60%",0.00000825382415428998,0.0000156716208555444,"highway_miles","ttp","county",14805.1477441608
"9394","80%",0.0000156716208555444,NA,"highway_miles","ttp","county",20790.5946176019
"9395","0%",0,0.00151950237588354,"capacity_transport","ttp","county",4889.13651401881
