"","county","state","year","GISJOIN","GEO_ID","FIPS","total_county_pop","state_pop_shr","county_area","state_area_shr","ag_reconnect","airport_infrastructure","airport_terminal","asap","bridge","buses","capital_investment","clean_school_bus","doe_nuclear","doi_aging_infra","doi_rural_water","doi_water_recycle","doi_water_storage","ferry_rural_comms","fra_rail_cross","fs_wildfire","fta_rail_vehicle","indian_water","infra","low_no_emission","natural_gas","ntia_middle_mile","ports","raise","reconnect_community","rural_surface","safe_streets","tribal_broadband","cdbg_entitlement","coc","home","public_hsg","public_hsg_cap","elderly","hcv","s8_project","fy_2022_ttp","fta_5307_5340","fta_5310","fta_5339","fta_5337_combined"
"825","Franklin County","IA",2022,"G1900690","0500000US19069",19069,10091,0.003163169,1508738555,0.010351857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"826","Fremont County","IA",2022,"G1900710","0500000US19071",19071,6895,0.00210815,1338087300,0.009180973,0,0,0,0,0,0,0,0.991925465838509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977950310559006,0,0,0,0,0,0,0,0,0,0.897204968944099,0.838509316770186,0.00031055900621118,0,0,0,0,0,0,0
"827","Greene County","IA",2022,"G1900730","0500000US19073",19073,8923,0.002777839,1479552223,0.010151602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.762111801242236,0,0,0,0,0
"828","Grundy County","IA",2022,"G1900750","0500000US19075",19075,12262,0.003880356,1299892331,0.008918908,0,0,0,0,0,0,0,0.937267080745342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"829","Guthrie County","IA",2022,"G1900770","0500000US19077",19077,10702,0.003333973,1536012249,0.010538989,0,0,0,0,0,0,0,0.93167701863354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"830","Hamilton County","IA",2022,"G1900790","0500000US19079",19079,14905,0.004741294,1495681741,0.010262271,0.962732919254658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"831","Hancock County","IA",2022,"G1900810","0500000US19081",19081,10709,0.003408837,1484160392,0.01018322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"832","Hardin County","IA",2022,"G1900830","0500000US19083",19083,16924,0.005346499,1476282053,0.010129164,0,0,0,0,0,0,0,0.92639751552795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"833","Harrison County","IA",2022,"G1900850","0500000US19085",19085,14043,0.004589049,1817221419,0.01246844,0,0,0,0,0,0,0,0.987267080745342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977639751552795,0,0,0,0,0,0,0,0,0,0.544409937888199,0.631055900621118,0.00031055900621118,0,0,0,0,0,0,0
"834","Henry County","IA",2022,"G1900870","0500000US19087",19087,19889,0.006444612,1130574913,0.007757176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832298136645963,0,0,0,0,0,0,0.00031055900621118,0,0.389130434782609,0,0,0,0,0
"835","Howard County","IA",2022,"G1900890","0500000US19089",19089,9201,0.002974436,1226634279,0.008416265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"836","Humboldt County","IA",2022,"G1900910","0500000US19091",19091,9518,0.003026652,1128391387,0.007742194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972360248447205,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"837","Ida County","IA",2022,"G1900930","0500000US19093",19093,6862,0.002195282,1119006138,0.007677799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978260869565217,0,0,0,0,0.860248447204969,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"838","Iowa County","IA",2022,"G1900950","0500000US19095",19095,16155,0.005220362,1521598426,0.010440092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"839","Jackson County","IA",2022,"G1900970","0500000US19097",19097,19348,0.006133516,1682473982,0.011543902,0,0,0,0,0,0,0,0.980434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940372670807453,0,0,0,0,0,0,0.00031055900621118,0,0.847204968944099,0,0,0,0,0
"840","Jasper County","IA",2022,"G1900990","0500000US19099",19099,37032,0.011854336,1898339272,0.013025011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932298136645963,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.545962732919255,0,0,0,0,0
"841","Jefferson County","IA",2022,"G1901010","0500000US19101",19101,18153,0.004984445,1131524816,0.007763693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.848757763975155,0,0,0,0,0
"842","Johnson County","IA",2022,"G1901030","0500000US19103",19103,150819,0.047759894,1613726713,0.011072209,0,0,0,0,0.993788819875776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869254658385093,0.945031055900621,0.932608695652174,0.496583850931677,0.494409937888199,0.00031055900621118,0.879192546583851,0.61583850931677,0,0.958385093167702,0,0,0
"843","Jones County","IA",2022,"G1901050","0500000US19105",19105,20575,0.006505006,1494627275,0.010255036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.491614906832298,0,0,0,0,0
"844","Keokuk County","IA",2022,"G1901070","0500000US19107",19107,10163,0.003161282,1502000862,0.010305628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.358695652173913,0,0,0,0,0
"845","Kossuth County","IA",2022,"G1901090","0500000US19109",19109,14864,0.004662655,2523487709,0.017314321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96055900621118,0,0,0,0,0,0,0,0,0,0.539751552795031,0.547826086956522,0.00031055900621118,0,0.620496894409938,0,0,0,0,0
"846","Lee County","IA",2022,"G1901110","0500000US19111",19111,33946,0.010608067,1395715795,0.009576378,0,0,0,0,0,0,0,0.939751552795031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804037267080745,0,0,0,0,0.846583850931677,0.874534161490683,0.865217391304348,0.737577639751553,0.432298136645963,0,0,0,0,0
"847","Linn County","IA",2022,"G1901130","0500000US19113",19113,225601,0.071896989,1876883506,0.012877798,0,0,0.996583850931677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816149068322981,0,0.864596273291925,0.854658385093168,0.880434782608696,0,0,0.755590062111801,0.722049689440994,0.647204968944099,0,0.870186335403727,0,0,0
"848","Louisa County","IA",2022,"G1901150","0500000US19115",19115,11125,0.003425823,1081381100,0.007419644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875155279503106,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"849","Lucas County","IA",2022,"G1901170","0500000US19117",19117,8556,0.002720904,1125311340,0.007721061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749068322981366,0.786645962732919,0.00031055900621118,0,0.781055900621118,0,0,0,0,0
"850","Lyon County","IA",2022,"G1901190","0500000US19119",19119,11800,0.003759881,1522341554,0.010445191,0,0,0,0,0,0,0,0,0,0,0.996273291925466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661490683229814,0.646894409937888,0.00031055900621118,0,0,0,0,0,0,0
"851","Madison County","IA",2022,"G1901210","0500000US19121",19121,16148,0.005163113,1455982785,0.009989886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956832298136646,0,0,0,0,0,0,0,0,0,0.516149068322981,0.589751552795031,0.00031055900621118,0,0,0,0,0,0,0
"852","Mahaska County","IA",2022,"G1901230","0500000US19123",19123,22351,0.006961741,1485092708,0.010189617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0.793788819875776,0.788509316770186,0,0,0,0,0
"853","Marion County","IA",2022,"G1901250","0500000US19125",19125,33193,0.010500175,1477607669,0.01013826,0,0,0,0,0,0,0,0.960248447204969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935714285714286,0,0,0,0,0.941925465838509,0,0,0,0,0.499378881987578,0.551552795031056,0.00031055900621118,0.779503105590062,0,0,0,0,0,0
"854","Marshall County","IA",2022,"G1901270","0500000US19127",19127,39804,0.012625311,1484578801,0.010186091,0,0,0,0,0,0,0,0.908695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930434782608696,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0.736024844720497,0.498447204968944,0,0,0,0,0
"855","Mills County","IA",2022,"G1901290","0500000US19129",19129,15023,0.004610753,1141256887,0.007830467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960248447204969,0,0,0,0,0,0,0,0,0,0.481366459627329,0.521739130434783,0.00031055900621118,0,0.617391304347826,0,0,0,0,0
"856","Mitchell County","IA",2022,"G1901310","0500000US19131",19131,10588,0.00331101,1216486763,0.00834664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"857","Monona County","IA",2022,"G1901330","0500000US19133",19133,8675,0.002746698,1810230071,0.012420471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995341614906832,0,0,0,0,0.840683229813665,0,0,0,0,0.634472049689441,0.774223602484472,0.957142857142857,0,0,0.885093167701863,0,0,0,0
"858","Monroe County","IA",2022,"G1901350","0500000US19135",19135,7761,0.002387161,1124819065,0.007717683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68416149068323,0.738819875776398,0.00031055900621118,0.759627329192547,0.495962732919255,0,0,0,0,0
"859","Montgomery County","IA",2022,"G1901370","0500000US19137",19137,10016,0.003248414,1100816286,0.007552994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970496894409938,0,0,0,0,0,0,0,0,0,0.797826086956522,0.884472049689441,0.00031055900621118,0,0.599068322981366,0,0,0,0,0
"860","Muscatine County","IA",2022,"G1901390","0500000US19139",19139,42703,0.013571494,1163226835,0.007981209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970496894409938,0,0,0,0,0,0,0,0.638819875776398,0.656211180124224,0.00031055900621118,0.809316770186335,0.868944099378882,0,0,0,0,0
"861","O'Brien County","IA",2022,"G1901410","0500000US19141",19141,13796,0.004447499,1484601319,0.010186245,0,0,0,0,0,0,0,0,0,0,0.995341614906832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.513354037267081,0,0,0,0,0
"862","Osceola County","IA",2022,"G1901430","0500000US19143",19143,6016,0.001940178,1034429237,0.007097495,0,0,0,0,0,0,0,0,0,0,0.997826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.34223602484472,0,0,0,0,0
"863","Page County","IA",2022,"G1901450","0500000US19145",19145,15205,0.00479697,1386856866,0.009515594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959627329192547,0,0,0,0,0,0,0,0,0,0.841925465838509,0.84223602484472,0.00031055900621118,0,0.71583850931677,0,0,0,0,0
"864","Palo Alto County","IA",2022,"G1901470","0500000US19147",19147,8941,0.002829741,1474829419,0.010119197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0.58416149068323,0.432608695652174,0,0,0,0,0
"865","Plymouth County","IA",2022,"G1901490","0500000US19149",19149,25141,0.008034689,2236892210,0.015347913,0,0,0,0,0,0,0,0,0,0,0.994409937888199,0,0,0,0,0,0,0,0,0,0,0.943167701863354,0,0,0,0,0.787267080745342,0,0,0,0,0,0,0.963354037267081,0,0.451552795031056,0,0.697204968944099,0,0,0
"866","Pocahontas County","IA",2022,"G1901510","0500000US19151",19151,6725,0.002230513,1498713642,0.010283073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97888198757764,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"867","Polk County","IA",2022,"G1901530","0500000US19153",19153,485418,0.153777024,1532983869,0.010518211,0,0,0.983540372670807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885403726708075,0,0,0,0,0,0,0.939130434782609,0.959316770186335,0.894099378881988,0.521739130434783,0.523291925465838,0.840372670807453,0.82888198757764,0.969875776397516,0,0.866459627329193,0.91304347826087,0.942546583850932,0
"868","Pottawattamie County","IA",2022,"G1901550","0500000US19155",19155,93478,0.029433265,2484161893,0.017044496,0,0,0.973913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959316770186335,0,0,0,0,0,0,0.959006211180124,0,0,0.582298136645963,0.619254658385093,0.757142857142857,0.848447204968944,0.877329192546584,0,0.797515527950311,0.946273291925466,0.931987577639752,0
"869","Poweshiek County","IA",2022,"G1901570","0500000US19157",19157,18391,0.005859538,1517907021,0.010414764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0.846583850931677,0.724844720496894,0,0,0,0,0
"870","Ringgold County","IA",2022,"G1901590","0500000US19159",19159,4922,0.001490678,1395655620,0.009575965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749689440993789,0.706832298136646,0.00031055900621118,0,0.353416149068323,0,0,0,0,0
"871","Sac County","IA",2022,"G1901610","0500000US19161",19161,9711,0.003091765,1497869973,0.010277285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971739130434783,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.415217391304348,0,0,0,0,0
"872","Scott County","IA",2022,"G1901630","0500000US19163",19163,172938,0.054786118,1212659950,0.008320383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99472049689441,0,0,0,0,0.987888198757764,0,0,0,0,0,0,0.778571428571429,0,0.95,0.827329192546584,0.913664596273292,0.477329192546584,0.47639751552795,0.00031055900621118,0.705590062111801,0.713975155279503,0,0.881987577639752,0.909316770186335,0.933850931677019,0.904968944099379
"873","Shelby County","IA",2022,"G1901650","0500000US19165",19165,11544,0.003696026,1531596734,0.010508693,0,0,0,0,0,0,0,0.929503105590062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967391304347826,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.77888198757764,0,0,0,0,0
"874","Sioux County","IA",2022,"G1901670","0500000US19167",19167,34900,0.011212957,1991683657,0.013665472,0,0,0,0,0,0,0,0.938819875776397,0,0,0.993788819875776,0,0,0,0,0,0,0,0,0,0,0.934472049689441,0,0,0,0,0,0,0,0,0,0.479813664596273,0.558695652173913,0.00031055900621118,0,0.437267080745342,0,0,0,0,0
"875","Story County","IA",2022,"G1901690","0500000US19169",19169,97355,0.030859774,1485744885,0.010194091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895652173913044,0,0.958695652173913,0,0,0.00031055900621118,0,0.465527950310559,0,0.980745341614907,0,0,0
"876","Tama County","IA",2022,"G1901710","0500000US19171",19171,16962,0.005372292,1870179908,0.012831802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955590062111801,0,0,1,0,0,0.972360248447205,0,0,0,0,0,0.00031055900621118,0,0,0.925776397515528,0,0,0,0
"877","Taylor County","IA",2022,"G1901730","0500000US19173",19173,6160,0.001865943,1384752310,0.009501154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677018633540373,0.677018633540373,0.00031055900621118,0,0,0,0,0,0,0
"878","Union County","IA",2022,"G1901750","0500000US19175",19175,12303,0.003835374,1102811727,0.007566685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92360248447205,0.916149068322981,0.00031055900621118,0.995031055900621,0.722981366459627,0,0,0,0,0
"879","Van Buren County","IA",2022,"G1901770","0500000US19177",19177,7104,0.002263541,1270486275,0.008717145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"880","Wapello County","IA",2022,"G1901790","0500000US19179",19179,35102,0.011117332,1129289788,0.007748358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93416149068323,0,0,0,0,0,0,0,0,0,0.897515527950311,0.917080745341615,0.00031055900621118,0.899378881987578,0.609937888198758,0,0,0,0,0
"881","Warren County","IA",2022,"G1901810","0500000US19181",19181,50867,0.016313473,1484053597,0.010182487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923913043478261,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0.668944099378882,0.414596273291925,0,0.724534161490683,0.826708074534162,0.830124223602485,0
"882","Washington County","IA",2022,"G1901830","0500000US19183",19183,22100,0.007085361,1478597639,0.010145052,0.940683229813665,0,0.977950310559006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.36304347826087,0,0,0,0,0
"883","Wayne County","IA",2022,"G1901850","0500000US19185",19185,6426,0.002045868,1365229953,0.009367206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"884","Webster County","IA",2022,"G1901870","0500000US19187",19187,36348,0.01167441,1860940181,0.012768406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601863354037267,0.674534161490683,0.00031055900621118,0.945962732919255,0.622049689440994,0,0,0,0,0
"885","Winnebago County","IA",2022,"G1901890","0500000US19189",19189,10474,0.003379269,1040444308,0.007138766,0,0,0,0,0,0,0,0.905590062111801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.575776397515528,0,0,0,0,0
"886","Winneshiek County","IA",2022,"G1901910","0500000US19191",19191,20090,0.006322564,1787412553,0.012263914,0.955900621118012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997826086956522,0,0,0,0,0,0,0.00031055900621118,0,0.348447204968944,0,0,0,0,0
"887","Woodbury County","IA",2022,"G1901930","0500000US19193",19193,102687,0.033060404,2273584626,0.01559967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909627329192547,0,0,0,0,0.769254658385093,0,0.983229813664596,0.93167701863354,0.978571428571429,0,0,0.797204968944099,0.855590062111801,0.926086956521739,0.857142857142857,0.87360248447205,0,0,0
"888","Worth County","IA",2022,"G1901950","0500000US19195",19195,7422,0.002343438,1041024085,0.007142744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"889","Wright County","IA",2022,"G1901970","0500000US19197",19197,12644,0.0040823,1507964285,0.010346545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"890","Allen County","KS",2022,"G2000010","0500000US20001",20001,12503,0.004282598,1308786113,0.006141667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971428571428571,0,0,0,0,0.952795031055901,0,0,0,0,0.948757763975155,0.959006211180124,0.00031055900621118,0,0,0,0,0,0,0
"891","Anderson County","KS",2022,"G2000030","0500000US20003",20003,7877,0.00266021,1511863759,0.007094638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980745341614907,0,0,0,0,0.97111801242236,0,0,0,0,0,0,0.00031055900621118,0,0.604037267080745,0,0,0,0,0
"892","Atchison County","KS",2022,"G2000050","0500000US20005",20005,16210,0.005587124,1123587800,0.005272597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899378881987578,0.918944099378882,0.00031055900621118,0.71055900621118,0.776086956521739,0.893788819875776,0,0,0,0
"893","Barber County","KS",2022,"G2000070","0500000US20007",20007,4493,0.001424918,2942652889,0.013808821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874844720496894,0.994099378881988,0.00031055900621118,0,0.470496894409938,0,0,0,0,0
"894","Barton County","KS",2022,"G2000090","0500000US20009",20009,26209,0.00876778,2332632246,0.010946212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0.714285714285714,0.648757763975155,0,0,0,0,0
"895","Bourbon County","KS",2022,"G2000110","0500000US20011",20011,14539,0.004914568,1655239434,0.007767449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968012422360248,0,0,0,0,0.946894409937888,0,0,0,0,0.894409937888199,0.940683229813665,0.00031055900621118,0,0.705590062111801,0,0,0,0,0
"896","Brown County","KS",2022,"G2000130","0500000US20013",20013,9575,0.003250913,1481746298,0.006953307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.991304347826087,0,0.983850931677019,0,0.729813664596273,0.800310559006211,0.00031055900621118,0.889130434782609,0.55776397515528,0.96055900621118,0,0,0,0
"897","Butler County","KS",2022,"G2000150","0500000US20015",20015,66890,0.02298831,3746488429,0.017580935,0,0,0.97360248447205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922981366459627,0,0,0,0,0,0,0,0,0,0.560248447204969,0.499378881987578,0.907142857142857,0,0.716149068322981,0,0.725776397515528,0.834472049689441,0.830434782608696,0
"898","Chase County","KS",2022,"G2000170","0500000US20017",20017,2604,0.000880939,2014290016,0.009452345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811180124223603,0.819254658385093,0.00031055900621118,0,0,0,0,0,0,0
"899","Chautauqua County","KS",2022,"G2000190","0500000US20019",20019,3280,0.001157533,1669938012,0.007836424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.422670807453416,0,0,0,0,0
"900","Cherokee County","KS",2022,"G2000210","0500000US20021",20021,20017,0.006652913,1530742510,0.007183229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958074534161491,0,0,0,0,0.928571428571429,0,0,0,0,0.667701863354037,0.645962732919255,0.00031055900621118,0,0.383229813664596,0,0,0,0,0
"901","Cheyenne County","KS",2022,"G2000230","0500000US20023",20023,2639,0.000902766,2644239627,0.012408474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786024844720497,0.805590062111801,0.00031055900621118,0,0,0,0,0,0,0
"902","Clark County","KS",2022,"G2000250","0500000US20025",20025,2006,0.000680059,2530904605,0.011876633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995031055900621,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.724534161490683,0,0,0,0,0
"903","Clay County","KS",2022,"G2000270","0500000US20027",20027,8030,0.00275741,1698016614,0.007968187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"904","Cloud County","KS",2022,"G2000290","0500000US20029",20029,8831,0.003082092,1859586595,0.008726377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.65527950310559,0,0,0,0,0
"905","Coffey County","KS",2022,"G2000310","0500000US20031",20031,8218,0.002851541,1694094850,0.007949783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979813664596273,0,0,0,0,0.969254658385093,0,0,0,0,0,0,0.00031055900621118,0,0,0,0,0,0,0
"906","Comanche County","KS",2022,"G2000330","0500000US20033",20033,1759,0.000616964,2045285790,0.009597797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031055900621118,0,0.686024844720497,0,0,0,0,0
"907","Cowley County","KS",2022,"G2000350","0500000US20035",20035,35090,0.011858058,2932971472,0.01376339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946583850931677,0,0,0,0,0.493478260869565,0.548757763975155,0.00031055900621118,0.816149068322981,0.772049689440994,0,0,0,0,0
"908","Crawford County","KS",2022,"G2000370","0500000US20037",20037,38874,0.013307191,1541072841,0.007231706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937577639751553,0,0,0,0,0.885714285714286,0,0,0.887267080745342,0,0.508695652173913,0.527018633540373,0.00031055900621118,0.92111801242236,0.840372670807453,0,0,0,0,0
"909","Decatur County","KS",2022,"G2000390","0500000US20039",20039,2826,0.000952219,2315831259,0.010867371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887888198757764,0.843788819875776,0.00031055900621118,0,0.760248447204969,0,0,0,0,0
